Iteration	CPUTime	PhysTime	Travels
1	1	0	0.00227272727
5	1	0	0.0113636364
10	1	0	0.0227272727
15	2	0	0.0340909091
20	2	0	0.0454545455
25	2	0	0.0568181818
30	3	0	0.0681818182
35	3	0	0.0795454545
40	3	0	0.0909090909
45	3	0	0.102272727
50	4	0	0.113636364
55	4	0	0.125
60	4	0	0.136363636
65	4	0	0.147727273
70	5	0	0.159090909
75	5	0	0.170454545
80	5	0	0.181818182
85	6	0	0.193181818
90	6	0	0.204545455
95	6	0	0.215909091
100	6	0	0.227272727
105	7	0	0.238636364
110	7	0	0.25
115	7	0	0.261363636
120	8	0	0.272727273
125	8	0	0.284090909
130	8	0	0.295454545
135	8	0	0.306818182
140	9	0	0.318181818
145	9	0	0.329545455
150	9	0	0.340909091
155	10	0	0.352272727
160	10	0	0.363636364
165	10	0	0.375
170	10	0	0.386363636
175	11	0	0.397727273
180	11	0	0.409090909
185	11	0	0.420454545
190	12	0	0.431818182
195	12	0	0.443181818
200	12	0	0.454545455
205	13	0	0.465909091
210	13	0	0.477272727
215	13	0	0.488636364
220	13	0	0.5
225	14	0	0.511363636
230	14	0	0.522727273
235	14	0	0.534090909
240	14	0	0.545454545
245	15	0	0.556818182
250	15	0	0.568181818
255	15	0	0.579545455
260	16	0	0.590909091
265	16	0	0.602272727
270	16	0	0.613636364
275	16	0	0.625
280	17	0	0.636363636
285	17	0	0.647727273
290	17	0	0.659090909
295	18	0	0.670454545
300	18	0	0.681818182
305	18	0	0.693181818
310	18	0	0.704545455
315	19	0	0.715909091
320	19	0	0.727272727
325	19	0	0.738636364
330	19	0	0.75
335	20	0	0.761363636
340	20	0	0.772727273
345	20	0	0.784090909
350	20	0	0.795454545
355	20	0	0.806818182
360	21	0	0.818181818
365	21	0	0.829545455
370	21	0	0.840909091
375	21	0	0.852272727
380	21	0	0.863636364
385	22	0	0.875
390	22	0	0.886363636
395	22	0	0.897727273
400	22	0	0.909090909
405	23	0	0.920454545
410	23	0	0.931818182
415	23	0	0.943181818
420	23	0	0.954545455
425	23	0	0.965909091
430	24	0	0.977272727
435	24	0	0.988636364
440	24	0	1
